epoch,loss
0,0.6898990932263827
1,0.6882297616255911
2,0.6867456938091078
3,0.6854407661839536
4,0.684233916433234
5,0.6827968296251798
6,0.6803056817305716
7,0.6746753893400493
8,0.6671550650345651
9,0.6632894716764751
10,0.6617273531462017
11,0.6603317260742188
12,0.659689702485737
13,0.6590368371260794
14,0.6587236304032175
15,0.658355712890625
16,0.658050537109375
17,0.6578715474982011
18,0.6576745886551706
19,0.6575082477770353
20,0.6573030070254677
21,0.6571977514969675
22,0.6570629822580438
23,0.6570455651534232
24,0.6568173358314916
25,0.6565756546823602
26,0.6563559080425062
27,0.6562397103560599
28,0.6561153311478464
29,0.6560080678839433
30,0.6558734492251748
31,0.6557295949835527
32,0.6556199224371659
33,0.6554866589997944
34,0.6553683531911749
35,0.655310078671104
36,0.6551868539107474
37,0.6550522352519789
38,0.6549005006489
39,0.6548169788561369
40,0.6546910938463713
41,0.654584382709704
42,0.6544892662449887
43,0.654339639764083
44,0.6542486391569439
45,0.654199198672646
46,0.6539982243588096
47,0.6538740459241366
48,0.6537797325535825
49,0.6536393416555304
