epoch,loss
0,11.5
1,32.48
2,29.86
3,38.6
4,40.71
5,44.52
6,39.38
7,42.93
8,43.51
9,43.12
10,43.72
11,45.62
12,46.69
13,48.07
14,47.21
15,46.59
16,48.78
17,50.44
18,51.9
19,53.42
20,52.31
21,53.44
22,53.1
23,53.99
24,52.9
25,53.77
26,53.33
27,52.25
28,51.05
29,50.87
30,51.0
31,53.73
32,53.48
33,53.62
34,54.1
35,54.46
36,54.54
37,53.88
38,53.8
39,53.55
40,53.88
41,54.23
42,54.05
43,53.4
44,53.95
45,55.16
46,54.59
47,54.69
48,55.1
49,55.19
