epoch,loss
0,0.6794994354248047
1,0.6763294855753581
2,0.6726230621337891
3,0.666673215230306
4,0.6637755076090495
5,0.661096700032552
6,0.6596314112345377
7,0.6573851267496745
8,0.6557069142659505
9,0.6534859339396158
10,0.6512994130452474
11,0.6491204579671224
12,0.646963628133138
13,0.6448446909586588
14,0.6426764170328776
15,0.6401556650797526
16,0.6377939224243164
17,0.6353607177734375
18,0.6328287760416667
19,0.6304651260375976
20,0.6281487147013346
21,0.6256081899007161
22,0.6237689971923828
23,0.6219071706136068
24,0.6203365325927734
25,0.6189155578613281
26,0.6174291610717774
27,0.6159678141276042
28,0.614704449971517
29,0.6144322713216146
30,0.6143743515014648
31,0.6137900034586589
32,0.6119618097941081
33,0.6100966135660807
34,0.6087945938110352
35,0.6078023274739583
36,0.6067118962605794
37,0.6057969411214192
38,0.6045808792114258
39,0.6037033716837565
40,0.6031196594238282
41,0.6025292078653971
42,0.6018744150797526
43,0.6011156717936198
44,0.6011430740356445
45,0.60172913869222
46,0.6028974533081055
47,0.6012583414713542
48,0.59949156443278
49,0.5976846059163411
