epoch,loss
0,0.8
1,3.27
2,4.68
3,6.15
4,7.88
5,8.91
6,9.75
7,11.57
8,12.95
9,13.49
10,14.44
11,17.04
12,18.64
13,22.58
14,22.66
15,23.04
16,24.74
17,23.82
18,24.84
19,23.62
20,25.62
21,24.45
22,25.29
23,27.02
24,27.44
25,28.19
26,29.12
27,28.47
28,29.02
29,30.24
