epoch,loss
0,0.6929856936136881
1,0.6928365230560303
2,0.6927281220753988
3,0.692638079325358
4,0.6925545533498129
5,0.6924711068471273
6,0.6923902034759521
7,0.692309300104777
8,0.6922299067179362
9,0.6921478112538656
10,0.6920595169067383
11,0.691960334777832
12,0.6918532053629557
13,0.6917335192362467
14,0.69161057472229
15,0.6914755503336588
16,0.6913559436798096
17,0.6912492911020914
18,0.6911296049753824
19,0.6910032431284586
20,0.6908753712972006
21,0.6907601356506348
22,0.6906356811523438
23,0.6905290285746256
24,0.6904234886169434
25,0.6903182665506998
26,0.6902242501576742
27,0.6901239554087321
28,0.6900213559468588
29,0.6899247169494629
30,0.6898198127746582
31,0.6897340615590414
32,0.6896332105000814
33,0.6895310084025065
34,0.6894220511118571
35,0.6893312931060791
36,0.6892121632893881
37,0.6891028086344401
38,0.6889931360880533
39,0.6888711452484131
40,0.6887667973836263
41,0.6886578400929769
42,0.6885461012522379
43,0.6884212493896484
44,0.6883013248443604
45,0.688187042872111
46,0.6880872249603271
47,0.6879528363545736
48,0.6878314812978109
49,0.6877309481302897
