epoch,loss
0,3.04
1,5.3
2,7.04
3,8.35
4,9.34
5,10.55
6,11.22
7,11.71
8,12.48
9,13.36
10,14.51
11,14.79
12,15.91
13,16.45
14,17.12
15,17.12
16,18.41
17,19.21
18,18.72
19,20.08
20,20.37
21,21.12
22,21.84
23,21.97
24,22.03
25,21.26
26,22.05
27,21.94
28,23.04
29,22.38
