epoch,loss
0,0.77
1,10.91
2,14.81
3,22.26
4,28.84
5,28.91
6,36.17
7,46.3
8,46.9
9,51.1
10,51.09
11,49.86
12,49.58
13,52.0
14,52.31
15,53.68
16,52.99
17,51.77
18,52.3
19,52.8
20,54.31
21,55.44
22,54.65
23,53.83
24,55.96
25,56.45
26,56.38
27,56.72
28,56.47
29,56.69
30,56.07
31,56.05
32,56.83
33,57.68
34,57.45
35,57.35
36,56.23
37,56.22
38,58.09
39,58.65
40,58.22
41,56.73
42,55.93
43,56.21
44,56.24
45,56.18
46,57.54
47,58.43
48,58.09
49,57.32
